Task,Batch,Config,Model,Prompt,Metric,run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,Mean,Std
GLP,Batch4,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v5,recall,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GLP,Batch4,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v5,unparseable_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch4,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v1,accuracy,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.0
GLP,Batch4,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v1,avg_completion_tokens,53.72727272727273,55.54545454545455,56,55.09090909090909,54.18181818181818,55.54545454545455,55.81818181818182,53.27272727272727,54.45454545454545,54.63636363636363,54.82727272727273,0.9235715399188236
GLP,Batch4,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v1,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch4,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v1,f1,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.0
GLP,Batch4,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v1,precision,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.0
GLP,Batch4,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v1,recall,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GLP,Batch4,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v1,unparseable_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch4,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v2,accuracy,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.0
GLP,Batch4,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v2,avg_completion_tokens,6677.545454545455,7088.272727272727,6886.181818181818,6919.727272727273,6711.090909090909,6830.272727272727,6870.909090909091,6818.636363636364,6721.363636363636,7013.909090909091,6853.790909090909,132.10309196009683
GLP,Batch4,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v2,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch4,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v2,f1,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.0
GLP,Batch4,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v2,precision,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.0
GLP,Batch4,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v2,recall,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GLP,Batch4,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v2,unparseable_rate,0.056818181818181816,0.0,0.045454545454545456,0.011363636363636364,0.022727272727272728,0.03409090909090909,0.03409090909090909,0.045454545454545456,0.011363636363636364,0.011363636363636364,0.02727272727272727,0.018710740962467377
GLP,Batch4,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v3,accuracy,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.0
GLP,Batch4,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v3,avg_completion_tokens,4983.272727272727,5254.181818181818,5039.909090909091,4982,4966.272727272727,4999.636363636364,5103.090909090909,5036.727272727273,4986.727272727273,5222,5057.381818181818,103.52276070251926
GLP,Batch4,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v3,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch4,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v3,f1,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.0
GLP,Batch4,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v3,precision,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.0
GLP,Batch4,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v3,recall,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GLP,Batch4,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v3,unparseable_rate,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.0,0.0,0.0,0.011363636363636364,0.0022727272727272726,0.004791329788133908
GLP,Batch4,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v4,accuracy,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.0
GLP,Batch4,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v4,avg_completion_tokens,4954.727272727273,4900.545454545455,5222.090909090909,5113.181818181818,4975.090909090909,4910,5153,5189.909090909091,4946.545454545455,5173.181818181818,5053.827272727272,127.43007913703298
GLP,Batch4,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v4,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch4,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v4,f1,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.0
GLP,Batch4,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v4,precision,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.0
GLP,Batch4,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v4,recall,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GLP,Batch4,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v4,unparseable_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0011363636363636363,0.003593497341100431
GLP,Batch4,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v5,accuracy,0.6,0.6,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.6363636363636364,0.6,0.5454545454545454,0.5454545454545454,0.5709090909090909,0.03449757447456415
GLP,Batch4,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v5,avg_completion_tokens,5175.545454545455,4994.818181818182,5115.909090909091,5292,5228.272727272727,5126.545454545455,5140.727272727273,5196.636363636364,5160,5012.181818181818,5144.263636363637,90.53091492122361
GLP,Batch4,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v5,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch4,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v5,f1,0.7499999999999999,0.7499999999999999,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7499999999999999,0.7499999999999999,0.7058823529411764,0.7058823529411764,0.7235294117647058,0.022782254977690663
GLP,Batch4,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v5,precision,0.6,0.6,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.6,0.6,0.5454545454545454,0.5454545454545454,0.5672727272727273,0.028167151608781225
GLP,Batch4,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v5,recall,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GLP,Batch4,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v5,unparseable_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.011363636363636364,0.0,0.0022727272727272726,0.004791329788133908
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v1,accuracy,0.45454545454545453,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5318181818181817,0.03067947989593421
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v1,avg_completion_tokens,379,451.8181818181818,369.45454545454544,286.6363636363636,436.3636363636364,220.9090909090909,373.3636363636364,369.09090909090907,220.8181818181818,338.1818181818182,344.56363636363636,79.69867263994634
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v1,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v1,f1,0.625,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.6666666666666666,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.6938725490196078,0.027156892239430883
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v1,precision,0.5,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5363636363636364,0.019165319152535616
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v1,recall,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9833333333333334,0.052704627669472974
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v1,unparseable_rate,0.06818181818181818,0.022727272727272728,0.045454545454545456,0.022727272727272728,0.011363636363636364,0.045454545454545456,0.011363636363636364,0.056818181818181816,0.03409090909090909,0.022727272727272728,0.03409090909090909,0.019314467854518125
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v2,accuracy,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.0
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v2,avg_completion_tokens,3862.3636363636365,4013.909090909091,3892.7272727272725,3924.181818181818,3931.181818181818,3833.909090909091,4003,4273.090909090909,4073.181818181818,4104.727272727273,3991.2272727272725,132.85606902980857
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v2,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v2,f1,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.0
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v2,precision,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.0
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v2,recall,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v2,unparseable_rate,0.11363636363636363,0.07954545454545454,0.045454545454545456,0.022727272727272728,0.07954545454545454,0.056818181818181816,0.10227272727272728,0.09090909090909091,0.09090909090909091,0.07954545454545454,0.07613636363636364,0.027341033988816044
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v3,accuracy,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.6363636363636364,0.6,0.5599999999999999,0.03183981948257867
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v3,avg_completion_tokens,3724.818181818182,3388.909090909091,3625.909090909091,3503.4545454545455,3495.4545454545455,3868.5454545454545,3548.090909090909,3800.5454545454545,3845.6363636363635,3796.7272727272725,3659.809090909091,169.75743213997575
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v3,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v3,f1,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7499999999999999,0.7499999999999999,0.7147058823529411,0.018601633295108094
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v3,precision,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.6,0.6,0.5563636363636363,0.022998382983042766
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v3,recall,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v3,unparseable_rate,0.056818181818181816,0.045454545454545456,0.06818181818181818,0.045454545454545456,0.06818181818181818,0.11363636363636363,0.07954545454545454,0.10227272727272728,0.056818181818181816,0.03409090909090909,0.06704545454545455,0.025381614496592354
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v4,accuracy,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.0
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v4,avg_completion_tokens,3912.181818181818,3544.818181818182,3965.5454545454545,3671.7272727272725,3521.3636363636365,3586.6363636363635,3805,3471.2727272727275,3804.090909090909,3553.6363636363635,3683.6272727272726,175.7827748393203
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v4,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v4,f1,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.0
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v4,precision,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.0
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v4,recall,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v4,unparseable_rate,0.09090909090909091,0.13636363636363635,0.06818181818181818,0.045454545454545456,0.045454545454545456,0.07954545454545454,0.09090909090909091,0.03409090909090909,0.045454545454545456,0.056818181818181816,0.06931818181818182,0.030981977343452316
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v5,accuracy,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.0
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v5,avg_completion_tokens,3095,3248.6363636363635,3303.2727272727275,3495.3636363636365,3251.181818181818,3238.7272727272725,3158.818181818182,3364.5454545454545,3427.6363636363635,3208,3279.1181818181817,121.77912874687152
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v5,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v5,f1,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.0
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v5,precision,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.0
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v5,recall,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v5,unparseable_rate,0.011363636363636364,0.056818181818181816,0.011363636363636364,0.045454545454545456,0.03409090909090909,0.022727272727272728,0.011363636363636364,0.045454545454545456,0.06818181818181818,0.011363636363636364,0.031818181818181815,0.02129313533720484
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v1,accuracy,0.9,0.9,1.0,0.9,1.0,1.0,1.0,1.0,0.9,1.0,0.96,0.05163977794943221
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v1,avg_completion_tokens,2,2,2,2,2,2,2,2,2,2,2,0.0
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v1,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v1,f1,0.8571428571428571,0.8571428571428571,1.0,0.8571428571428571,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,0.9428571428571428,0.07377111135633177
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v1,precision,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v1,recall,0.75,0.75,1.0,0.75,1.0,1.0,1.0,1.0,0.75,1.0,0.9,0.12909944487358058
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v1,unparseable_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v2,accuracy,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v2,avg_completion_tokens,2,2,2,2,2,2,2,2,2,2,2,0.0
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v2,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v2,f1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v2,precision,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v2,recall,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v2,unparseable_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v3,accuracy,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v3,avg_completion_tokens,2,2,2,2,2,2,2,2,2,2,2,0.0
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v3,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v3,f1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v3,precision,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v3,recall,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v3,unparseable_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v4,accuracy,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v4,avg_completion_tokens,2,2,2,2,2,2,2,2,2,2,2,0.0
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v4,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v4,f1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v4,precision,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v4,recall,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v4,unparseable_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v5,accuracy,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.99,0.031622776601683784
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v5,avg_completion_tokens,2,2,2,2,2,2,2,2,2,2,2,0.0
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v5,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v5,f1,1.0,1.0,1.0,1.0,0.888888888888889,1.0,1.0,1.0,1.0,1.0,0.9888888888888889,0.03513641844631531
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v5,precision,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.98,0.06324555320336757
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v5,recall,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v5,unparseable_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v1,accuracy,0.5,0.5,0.8,0.4,0.6,0.5,0.7,0.5,0.4,0.3,0.52,0.14757295747452437
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v1,avg_completion_tokens,2,2,2,2,2,2,2,2,2,2.1,2.01,0.03162277660168382
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v1,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v1,f1,0.6153846153846153,0.6153846153846153,0.8,0.5714285714285715,0.6666666666666666,0.4444444444444445,0.7272727272727273,0.6153846153846153,0.5714285714285715,0.36363636363636365,0.5991031191031191,0.12606998025369856
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v1,precision,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.4,0.5,0.4,0.5714285714285714,0.4444444444444444,0.4,0.2857142857142857,0.4557142857142857,0.10458659373528348
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v1,recall,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.9,0.21081851067789195
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v1,unparseable_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v2,accuracy,0.5,0.9,0.4,0.4,0.6,0.8,0.9,0.8,0.5,0.5,0.63,0.20027758514399738
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v2,avg_completion_tokens,2,2,2,2,2,2,2,2,2,2,2,0.0
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v2,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v2,f1,0.6153846153846153,0.888888888888889,0.5,0.5714285714285715,0.6666666666666666,0.8,0.888888888888889,0.8,0.5454545454545454,0.6153846153846153,0.6892096792096792,0.14377422963632444
