task,batch,config,model,prompt_version,run,n_items,n_scored,tp,fp,fn,tn,accuracy,precision,recall,f1,unparseable_rate,empty_rate,avg_completion_tokens
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v1,2,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.022727272727272728,0.0,451.8181818181818
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v1,3,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.045454545454545456,0.0,369.45454545454544
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v1,4,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.022727272727272728,0.0,286.6363636363636
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v1,5,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.011363636363636364,0.0,436.3636363636364
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v1,6,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.045454545454545456,0.0,220.9090909090909
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v1,7,11,10,5,5,0,0,0.5,0.5,1.0,0.6666666666666666,0.011363636363636364,0.0,373.3636363636364
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v1,8,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.056818181818181816,0.0,369.09090909090907
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v1,9,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.03409090909090909,0.0,220.8181818181818
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v1,10,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.022727272727272728,0.0,338.1818181818182
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v2,1,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.11363636363636363,0.0,3862.3636363636365
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v2,2,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.07954545454545454,0.0,4013.909090909091
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v2,3,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.045454545454545456,0.0,3892.7272727272725
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v2,4,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.022727272727272728,0.0,3924.181818181818
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v2,5,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.07954545454545454,0.0,3931.181818181818
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v2,6,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.056818181818181816,0.0,3833.909090909091
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v2,7,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.10227272727272728,0.0,4003
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v2,8,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.09090909090909091,0.0,4273.090909090909
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v2,9,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.09090909090909091,0.0,4073.181818181818
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v2,10,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.07954545454545454,0.0,4104.727272727273
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v3,1,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.056818181818181816,0.0,3724.818181818182
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v3,2,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.045454545454545456,0.0,3388.909090909091
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v3,3,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.06818181818181818,0.0,3625.909090909091
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v3,4,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.045454545454545456,0.0,3503.4545454545455
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v3,5,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.06818181818181818,0.0,3495.4545454545455
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v3,6,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.11363636363636363,0.0,3868.5454545454545
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v3,7,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.07954545454545454,0.0,3548.090909090909
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v3,8,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.10227272727272728,0.0,3800.5454545454545
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v3,9,11,11,6,4,0,1,0.6363636363636364,0.6,1.0,0.7499999999999999,0.056818181818181816,0.0,3845.6363636363635
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v3,10,11,10,6,4,0,0,0.6,0.6,1.0,0.7499999999999999,0.03409090909090909,0.0,3796.7272727272725
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v4,1,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.09090909090909091,0.0,3912.181818181818
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v4,2,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.13636363636363635,0.0,3544.818181818182
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v4,3,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.06818181818181818,0.0,3965.5454545454545
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v4,4,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.045454545454545456,0.0,3671.7272727272725
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v4,5,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.045454545454545456,0.0,3521.3636363636365
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v4,6,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.07954545454545454,0.0,3586.6363636363635
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v4,7,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.09090909090909091,0.0,3805
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v4,8,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.03409090909090909,0.0,3471.2727272727275
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v4,9,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.045454545454545456,0.0,3804.090909090909
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v4,10,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.056818181818181816,0.0,3553.6363636363635
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v5,1,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.011363636363636364,0.0,3095
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v5,2,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.056818181818181816,0.0,3248.6363636363635
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v5,3,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.011363636363636364,0.0,3303.2727272727275
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v5,4,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.045454545454545456,0.0,3495.3636363636365
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v5,5,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.03409090909090909,0.0,3251.181818181818
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v5,6,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.022727272727272728,0.0,3238.7272727272725
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v5,7,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.011363636363636364,0.0,3158.818181818182
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v5,8,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.045454545454545456,0.0,3364.5454545454545
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v5,9,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.06818181818181818,0.0,3427.6363636363635
GLP,Batch4,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v5,10,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.011363636363636364,0.0,3208
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v1,1,10,10,3,0,1,6,0.9,1.0,0.75,0.8571428571428571,0.0,0.0,2
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v1,2,10,10,3,0,1,6,0.9,1.0,0.75,0.8571428571428571,0.0,0.0,2
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v1,3,10,10,4,0,0,6,1.0,1.0,1.0,1.0,0.0,0.0,2
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v1,4,10,10,3,0,1,6,0.9,1.0,0.75,0.8571428571428571,0.0,0.0,2
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v1,5,10,10,4,0,0,6,1.0,1.0,1.0,1.0,0.0,0.0,2
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v1,6,10,10,4,0,0,6,1.0,1.0,1.0,1.0,0.0,0.0,2
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v1,7,10,10,4,0,0,6,1.0,1.0,1.0,1.0,0.0,0.0,2
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v1,8,10,10,4,0,0,6,1.0,1.0,1.0,1.0,0.0,0.0,2
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v1,9,10,10,3,0,1,6,0.9,1.0,0.75,0.8571428571428571,0.0,0.0,2
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v1,10,10,10,4,0,0,6,1.0,1.0,1.0,1.0,0.0,0.0,2
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v2,1,10,10,4,0,0,6,1.0,1.0,1.0,1.0,0.0,0.0,2
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v2,2,10,10,4,0,0,6,1.0,1.0,1.0,1.0,0.0,0.0,2
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v2,3,10,10,4,0,0,6,1.0,1.0,1.0,1.0,0.0,0.0,2
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v2,4,10,10,4,0,0,6,1.0,1.0,1.0,1.0,0.0,0.0,2
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v2,5,10,10,4,0,0,6,1.0,1.0,1.0,1.0,0.0,0.0,2
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v2,6,10,10,4,0,0,6,1.0,1.0,1.0,1.0,0.0,0.0,2
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v2,7,10,10,4,0,0,6,1.0,1.0,1.0,1.0,0.0,0.0,2
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v2,8,10,10,4,0,0,6,1.0,1.0,1.0,1.0,0.0,0.0,2
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v2,9,10,10,4,0,0,6,1.0,1.0,1.0,1.0,0.0,0.0,2
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v2,10,10,10,4,0,0,6,1.0,1.0,1.0,1.0,0.0,0.0,2
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v3,1,10,10,4,0,0,6,1.0,1.0,1.0,1.0,0.0,0.0,2
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v3,2,10,10,4,0,0,6,1.0,1.0,1.0,1.0,0.0,0.0,2
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v3,3,10,10,4,0,0,6,1.0,1.0,1.0,1.0,0.0,0.0,2
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v3,4,10,10,4,0,0,6,1.0,1.0,1.0,1.0,0.0,0.0,2
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v3,5,10,10,4,0,0,6,1.0,1.0,1.0,1.0,0.0,0.0,2
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v3,6,10,10,4,0,0,6,1.0,1.0,1.0,1.0,0.0,0.0,2
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v3,7,10,10,4,0,0,6,1.0,1.0,1.0,1.0,0.0,0.0,2
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v3,8,10,10,4,0,0,6,1.0,1.0,1.0,1.0,0.0,0.0,2
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v3,9,10,10,4,0,0,6,1.0,1.0,1.0,1.0,0.0,0.0,2
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v3,10,10,10,4,0,0,6,1.0,1.0,1.0,1.0,0.0,0.0,2
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v4,1,10,10,4,0,0,6,1.0,1.0,1.0,1.0,0.0,0.0,2
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v4,2,10,10,4,0,0,6,1.0,1.0,1.0,1.0,0.0,0.0,2
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v4,3,10,10,4,0,0,6,1.0,1.0,1.0,1.0,0.0,0.0,2
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v4,4,10,10,4,0,0,6,1.0,1.0,1.0,1.0,0.0,0.0,2
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v4,5,10,10,4,0,0,6,1.0,1.0,1.0,1.0,0.0,0.0,2
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v4,6,10,10,4,0,0,6,1.0,1.0,1.0,1.0,0.0,0.0,2
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v4,7,10,10,4,0,0,6,1.0,1.0,1.0,1.0,0.0,0.0,2
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v4,8,10,10,4,0,0,6,1.0,1.0,1.0,1.0,0.0,0.0,2
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v4,9,10,10,4,0,0,6,1.0,1.0,1.0,1.0,0.0,0.0,2
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v4,10,10,10,4,0,0,6,1.0,1.0,1.0,1.0,0.0,0.0,2
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v5,1,10,10,4,0,0,6,1.0,1.0,1.0,1.0,0.0,0.0,2
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v5,2,10,10,4,0,0,6,1.0,1.0,1.0,1.0,0.0,0.0,2
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v5,3,10,10,4,0,0,6,1.0,1.0,1.0,1.0,0.0,0.0,2
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v5,4,10,10,4,0,0,6,1.0,1.0,1.0,1.0,0.0,0.0,2
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v5,5,10,10,4,1,0,5,0.9,0.8,1.0,0.888888888888889,0.0,0.0,2
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v5,6,10,10,4,0,0,6,1.0,1.0,1.0,1.0,0.0,0.0,2
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v5,7,10,10,4,0,0,6,1.0,1.0,1.0,1.0,0.0,0.0,2
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v5,8,10,10,4,0,0,6,1.0,1.0,1.0,1.0,0.0,0.0,2
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v5,9,10,10,4,0,0,6,1.0,1.0,1.0,1.0,0.0,0.0,2
GLP,Batch5,doubled_budget,Qwen/Qwen3-VL-8B-Instruct,v5,10,10,10,4,0,0,6,1.0,1.0,1.0,1.0,0.0,0.0,2
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v1,1,10,10,4,5,0,1,0.5,0.4444444444444444,1.0,0.6153846153846153,0.0,0.0,2
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v1,2,10,10,4,5,0,1,0.5,0.4444444444444444,1.0,0.6153846153846153,0.0,0.0,2
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v1,3,10,10,4,2,0,4,0.8,0.6666666666666666,1.0,0.8,0.0,0.0,2
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v1,4,10,10,4,6,0,0,0.4,0.4,1.0,0.5714285714285715,0.0,0.0,2
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v1,5,10,10,4,4,0,2,0.6,0.5,1.0,0.6666666666666666,0.0,0.0,2
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v1,6,10,10,2,3,2,3,0.5,0.4,0.5,0.4444444444444445,0.0,0.0,2
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v1,7,10,10,4,3,0,3,0.7,0.5714285714285714,1.0,0.7272727272727273,0.0,0.0,2
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v1,8,10,10,4,5,0,1,0.5,0.4444444444444444,1.0,0.6153846153846153,0.0,0.0,2
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v1,9,10,10,4,6,0,0,0.4,0.4,1.0,0.5714285714285715,0.0,0.0,2
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v1,10,10,10,2,5,2,1,0.3,0.2857142857142857,0.5,0.36363636363636365,0.0,0.0,2.1
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v2,1,10,10,4,5,0,1,0.5,0.4444444444444444,1.0,0.6153846153846153,0.0,0.0,2
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v2,2,10,10,4,1,0,5,0.9,0.8,1.0,0.888888888888889,0.0,0.0,2
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v2,3,10,10,3,5,1,1,0.4,0.375,0.75,0.5,0.0,0.0,2
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v2,4,10,10,4,6,0,0,0.4,0.4,1.0,0.5714285714285715,0.0,0.0,2
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v2,5,10,10,4,4,0,2,0.6,0.5,1.0,0.6666666666666666,0.0,0.0,2
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v2,6,10,10,4,2,0,4,0.8,0.6666666666666666,1.0,0.8,0.0,0.0,2
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v2,7,10,10,4,1,0,5,0.9,0.8,1.0,0.888888888888889,0.0,0.0,2
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v2,8,10,10,4,2,0,4,0.8,0.6666666666666666,1.0,0.8,0.0,0.0,2
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v2,9,10,10,3,4,1,2,0.5,0.42857142857142855,0.75,0.5454545454545454,0.0,0.0,2
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v2,10,10,10,4,5,0,1,0.5,0.4444444444444444,1.0,0.6153846153846153,0.0,0.0,2
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v3,1,10,10,4,3,0,3,0.7,0.5714285714285714,1.0,0.7272727272727273,0.0,0.0,2
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v3,2,10,10,4,6,0,0,0.4,0.4,1.0,0.5714285714285715,0.0,0.0,2
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v3,3,10,10,4,3,0,3,0.7,0.5714285714285714,1.0,0.7272727272727273,0.0,0.0,2
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v3,4,10,10,3,6,1,0,0.3,0.3333333333333333,0.75,0.46153846153846156,0.0,0.0,2
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v3,5,10,10,4,5,0,1,0.5,0.4444444444444444,1.0,0.6153846153846153,0.0,0.0,2
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v3,6,10,10,4,4,0,2,0.6,0.5,1.0,0.6666666666666666,0.0,0.0,2
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v3,7,10,10,4,6,0,0,0.4,0.4,1.0,0.5714285714285715,0.0,0.0,2
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v3,8,10,10,4,4,0,2,0.6,0.5,1.0,0.6666666666666666,0.0,0.0,2
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v3,9,10,10,3,2,1,4,0.7,0.6,0.75,0.6666666666666665,0.0,0.0,2
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v3,10,10,10,4,5,0,1,0.5,0.4444444444444444,1.0,0.6153846153846153,0.0,0.0,2
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v4,1,10,10,4,6,0,0,0.4,0.4,1.0,0.5714285714285715,0.0,0.0,2
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v4,2,10,10,4,6,0,0,0.4,0.4,1.0,0.5714285714285715,0.0,0.0,2
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v4,3,10,10,4,6,0,0,0.4,0.4,1.0,0.5714285714285715,0.0,0.0,2
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v4,4,10,10,4,6,0,0,0.4,0.4,1.0,0.5714285714285715,0.0,0.0,2
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v4,5,10,10,4,6,0,0,0.4,0.4,1.0,0.5714285714285715,0.0,0.0,2
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v4,6,10,10,4,3,0,3,0.7,0.5714285714285714,1.0,0.7272727272727273,0.0,0.0,2
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v4,7,10,10,4,6,0,0,0.4,0.4,1.0,0.5714285714285715,0.0,0.0,2
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v4,8,10,10,4,6,0,0,0.4,0.4,1.0,0.5714285714285715,0.0,0.0,2
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v4,9,10,10,4,6,0,0,0.4,0.4,1.0,0.5714285714285715,0.0,0.0,2
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v4,10,10,10,4,6,0,0,0.4,0.4,1.0,0.5714285714285715,0.0,0.0,2
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v5,1,10,10,4,6,0,0,0.4,0.4,1.0,0.5714285714285715,0.0,0.0,2
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v5,2,10,10,4,6,0,0,0.4,0.4,1.0,0.5714285714285715,0.0,0.0,2
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v5,3,10,10,4,6,0,0,0.4,0.4,1.0,0.5714285714285715,0.0,0.0,2
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v5,4,10,10,3,2,1,4,0.7,0.6,0.75,0.6666666666666665,0.0,0.0,2
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v5,5,10,10,4,6,0,0,0.4,0.4,1.0,0.5714285714285715,0.0,0.0,2
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v5,6,10,10,4,6,0,0,0.4,0.4,1.0,0.5714285714285715,0.0,0.0,2
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v5,7,10,10,4,6,0,0,0.4,0.4,1.0,0.5714285714285715,0.0,0.0,2
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v5,8,10,10,3,6,1,0,0.3,0.3333333333333333,0.75,0.46153846153846156,0.0,0.0,2
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v5,9,10,10,4,6,0,0,0.4,0.4,1.0,0.5714285714285715,0.0,0.0,2
GLP,Batch5,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v5,10,10,10,4,5,0,1,0.5,0.4444444444444444,1.0,0.6153846153846153,0.0,0.0,2
GLP,Batch5,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v1,1,10,10,4,0,0,6,1.0,1.0,1.0,1.0,0.0,0.0,6
